0,Transition from PACU to surgical ward was considered safe when the patient had achieved a modified Aldrete score of greater than over equal to 9 for at least 10 minutes and physiological function to near preanesthetic levels.
12,This was an open-label study.
0,"In a failure case, intravenous cisatrocuronium (Hengrui Pharmaceutical Co."
13,Scratch cards were provided to clinicians and were selected consecutively on patient enrolment to reveal treatment allocation.
0,"Four-, three-, and two-chamber long- and short-axis cine images (Fig 2) were acquired by using breath-hold balanced steady-state free-precession sequences with retrospective electrocardiographic gating with the following scan parameters: field of view, 215 to 265×300 to 340 mm2; slice thickness, 6 mm; intersection-gap, 1.5 mm; repetition/echo time, 41.25 to 50.7/1.12 to 1.38 ms; flip angle, 61° to 75°; matrix, 105 to 156×192 to 256; pixel size, 1.5 to 2.8×1.2 to 2.0 mm2; number of reconstructed phases, 25; parallel acquisition acceleration factor of 2."
14,"The clinicians, those administering the trial medication, the caregivers, the relatives, the patients themselves, and those assessing the outcomes were all blinded to treatment allocation."
0,"All procedures were performed at the Boston University Microarray Resource Facility as described in the GeneChip® Whole Transcript (WT) Sense Target Labeling Assay Manual (Affymetrix, Santa Clara, CA)."
6,Outcome measures and assessment moments are presented in table 2.
0,All the Emergency Rooms (ERs) and Emergency Medical Services (EMSs) involved in the study refer patients to two SUs located in urban Rome.
16,"We compared baseline sociodemographic, diagnostic, and symptom severity variables by recruitment strategy using t tests for continuous data and chi-square analyses for categorical data."
0,"ACE inhibitors/angiotensin receptor 1 blockers: withdrawn on hospital admission (generally 1 d before surgery) Surgical approach and cardiopulmonary bypass: conducted according to the standard technique of each institution Anesthetic techniques, including perioperative medications and fluid management: at the discretion of the attending anesthetist (documented) Analgesia: acetaminophen and morphine or tramadol with avoidance of non-steroidal anti-inflammatory drugs Vancomycin and gentamicin: not used as perioperative anti-infective agents Post-operative care, including hemodynamic, fluid, and analgesic management: at the discretion of the intensivists and nursing staff at each institution Outcomes and Follow-up"
8,Safety and tolerability was assessed on the basis of a sample size of 10 patients per dose level.
0,No subject had exacerbations or respiratory infections in the four weeks prior to their first visit or any respiratory disorders other than asthma.
14,"Participants and those administering interventions were not blinded to the interventions, but participants were not informed of the specific nature of the other interventions applied to other participating households."
0,"We also tested variability in aorta diameter measures with respect to choice of smoothing algorithm, segmentation and smoothing software."
14,This study was conducted as an open study.
0,A pediatric diabetologist (KM) reviewed recommendations in The 3 Ms for consistency with the treating health care center’s diabetes treatment guidelines as well as the recommendations of the American Diabetes Association [67].
1,The study was carried out in three phases: the first was translation into Spanish and cultural adaptation of the NDI and COM; the second was a pilot study to assess the comprehensibility and reproducibility of those Spanish versions; and the third was a validation study to determine their metric characteristics and to compare them with those of the NPQ.
0,The CEM.NKRCCR5 target cells were coated with recombinant gp120 HIV-1 protein derived from Env of HIV-1 BaL (Genebank No.
1,"A randomised controlled trial, with blinded treatment allocation, assessment and analysis, was carried out, with local medical ethics committee approval, to assess the added value of prolonged CPM use at home, using function and mobility as the main outcomes."
0,"CHOs in both groups were trained to monitor pulse, uterine tone, and vaginal bleeding every 15 minutes for the first two hours following delivery."
8,"Adopting the results of karyotyping as the gold standard and assuming that MLPA and karyotyping do not produce different test results, that not more than 1/500 missed cases of Down syndrome are accepted, and that the proportion of discordant test results is 0.002, we need at least 4500 paired test results to test the null-hypothesis of clinical equivalence (one-sided alpha 0.05, power = 1-beta = 0.90)."
0,"Before the intervention began, one intervention team underwent major re-organization and withdrew from the study."
13,The nurse administered treatment by opening an envelope with a matching treatment number sequentially assigned by the study physician.
0,"Remarque, unpublished work)."
16,"The relative risks of outcomes between the intensive care with cooling group and the intensive care group will be calculated, along with 95% confidence intervals."
0,"The COPD-specific SGRQ and CAT were used to assess HRQoL at study visits; this article reports SGRQ domain scores of symptoms, activity, and impacts (total score results have been previously reported elsewhere) [13]."
1,"The study was designed as a double blind, placebo controlled study to compare the antipyretic efficacy of ibuprofen versus placebo in children with uncomplicated falciparum malaria."
0,"Samples were centrifuged at 2,000 g for 5 min and the supernatants stored at −70°C until assayed."
4,"Demographic and arrest data is collected according to Utstein guidelines and stored in a database designed with Microsoft access software (Microsoft Inc., Redmond, WA)."
0,"After months of confronting this challenge, we ceased randomizing participants to the OA only group and decided to conduct separate posthoc analyses on the original 3 groups, derived empirically based on their actual use of SR and OA."
14,"An independent physiotherapist blinded to group allocation will assess all participants using the battery of outcome assessments on entry to the study, on completion of the eight-week trial and finally at the three month follow-up stage."
0,Blood was then collected.
17,"Pre conceived subgroup analyses are planned for age (under and over 30 years), history of a previous EP, pre-operative serum hCG-level (< 3,000 IU/l, 3,000–6,000 IU/l, and > 6,000 IU/l), and size of the ectopic mass (less or more than 4 cm)."
0,Subjects will also be asked to complete a 4-day dietary record at randomisation and follow-up.
16,The analysis will be performed in accordance with the intention to treat principle.
0,The study design is depicted in Figure 1.
10,"Randomisation was performed following consent using computer minimisation on age (>70 years), delay from ischaemic event, ischaemic event (stroke or TIA) and baseline systolic blood pressure (SBP)."
0,Hospitals and wards were assigned confidential ID codes.
13,Patients were identified and enrolled by research nurses (with consent obtained by clinical research fellows); treatment assignment was performed by a third party.
0,"As a result of the focus group discussions, ten topics were chosen to be discussed during the visits: physical activity, sexuality, pharmacotherapy, the monitoring scheme with different health care professionals, coping together with the partner, coping with both diabetes and the ACE in daily life, (depressive) feelings, nutrition/diet, other."
1,"Multicenter, double blind, randomized and placebo controlled trial."
0,"Estimated G6PD activity was calculated as the arithmetic mean of three repeated assessments and expressed per gram of haemoglobin (IU/gHb), as is commonly reported, and also per red blood cell (IU/RBC), which is considered more accurate in anaemic patients [7]."
5,Forty ambulatory patients with KOA are randomly assigned to receive Tai Chi (n = 20) or attention control (wellness education and stretching) (n = 20) in twice-weekly one-hour group sessions for 12 weeks (Figure 1).
0,All subjects participated in an initial assessment during which neither the tablet nor the powdered supplement were provided.
1,"The REACT-trial is a prospective, patient-randomized study that will compare the clinical work-up of trauma patients in a setting where the CT scanner is located in the shockroom (AMC) with the standard situation where CT scanning takes place at the Radiology Department (VUmc)."
0,Secondary outcomes were changes in glucose and insulin.
6,"The primary outcome was the comparison of A1C change and the proportion of subjects who reached the treatment target (A1C ≤7.0 or ≤6.5% at 6 and 12 months, respectively)."
0,A similar calculation was made across recreation/leisure activities and work/occupational activities.
1,"The study was an investigator-initiated, single-centre, randomized, double-masked, parallel trial of metformin versus placebo treatments."
0,"These included criteria for modified Response Evaluation Criteria in Solid Tumors version 1.1 (RECIST), European Organisation for Research and Treatment of Cancer (EORTC; referred to as PET scan criteria), and inverse Choi density/size (ICDS) as outlined in Table 1 [12–14]."
1,"Quasi-experimental, prospective, multi-centre study, with a concurrent control group, conducted between 2003 and late 2006, focusing on public home care services delivered by Primary Health Care in four districts in Andalusia (Spain), namely Malaga (DSM), Almeria (DSA), Granada (DSG) and Costa del Sol (DSCS)."
0,"The higher the score, the worse is the condition [28]."
1,"We conducted a prospective, randomized, double-blind, placebo-controlled, single-center trial with the approval of the institutional ethics committee."
0,"The two interim analyses and the final analysis will be performed when 50, 75, and 100% of the information has been collected, and will consist of a two-sided log-rank test comparing the control and intervention group, stratified by country (to account for possible differences in event rates in the control group between countries)."
3,"Our service targeted primary care providers in Family Health Networks (FHNs) and Family Health Groups (FHGs), two recently introduced models for primary care service delivery in Ontario."
0,"Both primary and secondary measures from the treatment group were collected at baseline, 4 weeks, 8 weeks, and 20 weeks."
4,"Lazio is a region of about 5,3 million inhabitants, located in Central Italy, that include Rome (3 million inhabitants)."
0,"We expected a sample size of 1,225 to provide more than enough data to explore discordant results with genetic sequencing and characterize global strains using genotypic, phenotypic, epidemiological, and geographical variables."
16,"An independent statistician analysed the data using t-tests (for single between-group comparisons), ANCOVA (for between-group comparisons at specific timepoints, using baseline score as a covariate) and a mixed linear regression model on repeated measures data (for between-group comparisons across all timepoints) to analyze data for an Intent to Treat Group (including all subjects enrolled and treated in this trial with values imputed for their Last Observation Carried Forward (LOCF) for any subjects who did not complete the trial) and a Completer's Group (including only data from subjects who completed the trial per protocol)."
0,Secondary outcomes were the quantitative evaluation of Wolbachia endobacteria reduction after 6 months by immunohistology as well as by PCR.
8,"In order to detect a 15% difference in adequate parasite clearance by day 28 between symptomatic 6–59 month old children and asymptomatic 2–10 month old children with 80% power at the 5% significance level using a ratio of 2 symptomatic cases to 1 asymptomatic case, we estimated that 292 symptomatic children and 146 asymptomatic infants would be required."
0,Some questions are marked with specific instructions about where to refer the child if further help is indicated.
3,"• Age ≥ 40 years • Premenopausal patients • Patients who do not want conception any more • Patients who agree to the current study protocol with informed consent • Patients with more than 2 cm sized uterine fibroids on ultrasonography (USG) • Patients with symptomatic uterine fibroids such as menorrhagia, dysmenorrhea, lower abdominal discomfort or pain, lower back pain and urological symptoms including dysuria and frequency • Patients without underlying disease affecting QOL • At least six months interval after last medication if patients have been treated with GnRH agonists."
0,"For the TD regimen, the first dose was administered 10 to 18 hours before the colonoscopy, and the second dose was administered 4 to 6 hours before the colonoscopy."
8,Sample size calculations were based on other studies with similar design and allow for a detection of standardized effect sizes of 0.9 with 80% power to detect changes in intramuscular phosphocreatine (PCr) levels.
0,A best response of stable disease required stable disease for at least 12 weeks after the first dose of pazopanib.
3,Potential participants will be recruited from the physiotherapy waiting lists in the four participating hospitals if they meet the inclusion criteria as shown in Table 1.
0,The proposed protocol was approved by the Institutional Review Board (IRB) of the University of Vermont.
1,"Multicentred randomised, double blind, placebo-controlled trial."
0,"In order to determine the desired walking intensity in the supervised NW group, we placed accelerometers on the NW instructors for the first couple of sessions at the very beginning of the trial."
6,The primary end points were all cause mortality and adverse events leading to an interruption of trial drug.
0,Interviews with 35 individuals from this age group showed that their ability to comprehend the questions varied vastly and the wording of the questions could be too vague for the younger participants.
8,"Assuming a death rate of 15 per 100 person years in the previously untreated participants (based on a death rate of 18/100 person years in a trial in a similar population of patients in Lusaka15), a total of 1408 person years of observation would be needed to show a 35% reduction in death rate in patients receiving co-trimoxazole, at the 5% level of significance with 80% power; a 40% reduction would require 1045 person years."
3,"Patients diagnosed with TS, aged 7–14 years, either sex, with a minimum score of 40 points on the Yale Global Tic Severity Scale (YGTSS) [29], among whom the onset of clinical exacerbation has been observed."
0,"Being actively in HIV care in a trial clinic was defined as not being >90 days late of a scheduled clinic appointment date 22 (visits were scheduled monthly if on ART, six‐monthly if not yet eligible for ART in control arm)."
4,"This project was carried out in the city of Lawrence, Massachusetts, a primarily Latino community characterized by families struggling with high levels of poverty, limited access to jobs, and limited access to resources families need to prosper [11]."
0,"This study was conducted from January 2013 through August 2013 at the Charité Research Organization, in Berlin, Germany."
6,"Outcome measures were changes in anthropometry (BMI, weight, waist, waist-to-hip ratio), VO2max, self-reported physical activity, blood pressure, triglycerides, cholesterols (total, HDL, and LDL), fasting blood glucose, glucose tolerance, and HbA1c."
0,The standard soft tissue analysis is performed using software supplied by the manufacturer.
5,Data on the treatment effects of liraglutide 1.2 mg and 1.8 mg or rosiglitazone added to glimepiride were extracted from the LEAD-1 study (Table 1).
0,Statistical analysis was performed using SPSS version 15.0.
1,"A two-arm parallel group, multi-centre, randomised controlled trial with outcome data collection every 12 weeks to 48 weeks post-randomisation."
0,"In terms of compliance to the daily suggested gluteal thigh strength exercises, a daily log was recorded over the 12 weeks in addition to serial interviews with the participants throughout the trial addressing any problems in compliance with the strength program."
3,• Pregnant or lactating women • Women planning on becoming pregnant within the next year • Any illness or reason where the GP feels that the patient should not be taking part in a clinical trial.
0,"h ambulatory blood pressure monitoring (ABPM) will be performed using the Spacelab ABPM portable device (Spacelabs 90,207–2Q) as previously described [26]."
1,"A multiprofessional team comprising a consultant diabetologist, diabetes specialist nurse, specialist diabetes dietician and clinical health psychologist designed the BITES intervention."
0,The BRS comprises 6 items and conceptualises resilience as an individual's way of “bouncing back” after adversity.
1,"Randomized, double-blinded, placebo-controlled, phase II clinical trial."
0,We chose 20% change in FLEX-SF as the responsive criterion because the patients generally felt satisfied with 20% improvement from our investigation in the clinic [27].
8,"Based on a recent systematic review and meta-analysis of 26 randomized controlled trials, we anticipate an incidence of CIN at 48 to 96 hours of approximately 15%[16] In order to detect a 30% relative risk reduction (RRR), with 90% statistical power, and a two-tailed alpha of 5%, we will need to include at least 2,300 patients."
0,"The pharmacokinetic parameters recorded included: maximum plasma concentration at steady state (C ssmax); minimum plasma concentration at steady state (C ssmin); time to reach maximum observed concentration sampled during a dosing interval (t max); area under the curve from 0 to 8 h at steady state (AUC0–8); area under the curve within a dosage interval at steady state (AUCss), where AUCss = AUC0–8/2; and degree of fluctuation [defined as (C ssmax − C ssmin)/C average, where C average = AUCss/4]."
4,"A sample of patients will be recruited in Dublin, Ireland through the physiotherapy departments of acute public hospitals that provide physiotherapy treatment for people with CLBP."
0,"After this period of ischemia, the blood pressure cuff will be rapidly deflated, and images of the brachial artery diameter and blood flow velocity measurements will occur approximately every 5 seconds for 2 minutes."
8,900 patients including 450 patients randomised for OPCAB and 450 randomized for CCABG.
0,"Continuous data were compared using the Kruskal-Wallis test, where appropriate using the Mann-Whitney test for pairwise comparisons, as indicated in Results."
10,GlaxoSmithKline generated the randomization schedule comprising blocks of six patients by center.
0,"At the 6-month follow-up, patients underwent angiography."
14,"Investigators, technicians performing microbiological assessments and patients were blinded to study treatments."
0,All data had names removed and code numbers attached.
8,"Using data from the pilot study, we estimated we would need about 750 to 800 participants per group to achieve 80% power to test each one of the three hypotheses at 0.0167 alpha level (after applying a Bonferroni correction)."
0,"All participants completed the QuickDASH--a shortened version of the DASH (Disabilities of the Arm, Shoulder, & Hand) Outcome Measure--and its associated work module at the start and completion of the study."
6,The primary outcome was weight in kilograms measured in the research offices using a calibrated scale.
0,The global passive dissemination of RHL to existing subscribers continued during the trial period in both countries.
16,"In order to examine the feasibility of the trial methodology, the following were examined: response rates to the trial; response rates to the individual questionnaires and items; comments relating to the trial functioning made during interviews with patients, carers, referrers and BIS providers; and, researcher fieldwork notes."
0,"Secondary PK parameters included AUC from time 0 to 168 h (AUC0-168h), AUC extrapolated to infinity (AUC0-∞), apparent terminal rate constant (λZ), apparent volume of distribution during the terminal phase (Vz/F where F = fraction absorbed), time at which Cmax occurred (tmax), apparent terminal elimination half-life (t1/2), and apparent clearance (CL/F)."
3,"A consecutive sample of 24 male patients with an idiopathic Parkinson disease diagnosed by a neurologist, with the following criteria were entered into the study: age ≤ 65 years, stage 2 to 3 of the Hoehn and Yahr scales [16], no cardiovascular, orthopaedic, or other neurological disease, no cognitive impairment (MMSE score >24; [17]), and had not received exercise therapy within the 6 months prior to the study."
0,The absolute PK parameters and the dose-normalized parameters were compared.
4,Five acute older persons' care wards at Nottingham University Hospitals NHS Trust (NUH).
0,The study was approved by the NRES Committee London – Fulham (reference number 12/LO/1962; Current Controlled Trials: ISRCTN57937389).
14,This is an open-label study.
0,"PBMCs were isolated by density gradient centrifugation (Pancoll, Pan-Biotech GmBH Aidenbach, Germany) and cryopreserved."
1,A two-arm parallel group randomised controlled trial with outcome data collection every 4 weeks to 32 weeks post-randomisation.
0,"We used a commercially available moxibustion device (Nanyang Hanyi Moxa Company, Ltd., Nanyang, Henan, China) (Figure 1)."
8,"Based on existing default rates of 13%, we calculated that we needed to enrol 270 patients to detect a reduction in the primary outcome (default rate) to an acceptable 3%, with 80% power and an α of 0.05."
0,"Gas exchange was measured breath-by-breath, using a Care Fusion Masterscreen/cardiopulmonary exercise test (CPX) metabolic cart (CareFusion Inc., Switzerland) as previously described.26"
1,"Multicentered randomised, double-blind, placebo-controlled trial."
0,"Although following the change to free child and maternal services in mid-2016 the costs of drugs would fall on the healthcare system, these costs are not included in the scale-up scenarios for 2018–2020 (see below) which are limited to a provider (campaign implementation) perspective."
4,Patients were recruited from the practices of 11 general practitioners in the northern part of the Netherlands.
0,Patients had to be randomised and able to start assigned treatments within 8 weeks of surgery.
8,"Based on differences in the postprandial responses of triglycerides in the chylomicrons and VLDL fractions between diabetic and control subjects (0.7 mmol/l per 6 h, SD 0.85 mmol/l) (12), we considered as clinically relevant a 30% difference between the two treatments of the primary end point (postprandial incremental area of triglycerides content in chylomicrons and VLDL fraction)."
0,"As previously reported [9], patients were examined in the supine position, and each carotid wall or segment was examined to identify the thickest intimal-medial site."
3,"In brief, patients aged 12–75 years, who fulfilled ACR criteria [19], with a diagnosis of SLE and histologically confirmed LN (Classes III–V with active or active/chronic lesions, International Society of Nephrology/Renal Pathology Society classification [20]) were enrolled at 88 hospital clinics in 20 countries in Asia, Australia, Europe, Latin America, USA and Canada between July 2005 and October 2006."
0,"Site recruitment using cascading publicity from OMHO to VISN mental health leads to facility mental health leadership was very successful, within 2 months exceeding the enrollment target of nine facilities."
6,There are three primary study outcomes 1) telephone calls to CIS (call volume); 2) timely completion of medical follow-up (within 6 months); 3) patient satisfaction with doctor-patient communication at medical follow-up.
0,The day 14 assessment involved more extensive combing than on other days to ensure no live lice were present.
3,"• Histologically or cytologically confirmed gastric adenocarcinoma with or without prior resection of the primary or metastatic disease • Limited metastatic disease that is measurable by CT, mandatory PET scan and/or MRI: - Esophageal invasion <4 cm that does not require thoracotomy (Seiwert II and III lesions) - Hepatic metastases (unilateral or bilateral, ≤ 5 lesions, ≤ 15 cm total diameter) - Primary peritoneal metastases (small disease load, ≤ P2 disease) without clinically significant ascites or intestinal obstruction - Lung metastases (≤ 3 unilateral/bilateral, 9 cm total diameter) - Patients who present with both hepatic and peritoneal metastases must have no evidence of extensive para-aortic/retro-pancreatic lymph node metastases • All disease should be deemed resectable to negative margins (NED) based on imaging studies • Patients with or without prior chemotherapy treatments for metastatic disease will be eligible • Age greater than 18 years • Clinical performance status of ECOG ≤ 2 • Life expectancy of greater than three months • No history of prior/other malignancies within the 2 years prior to enrollment with the exception of basal cell carcinoma • Laboratory parameters within acceptable limits to undergo surgical resection and/or systemic chemotherapy Exclusion Criteria"
0,"Primary outcomes in this prespecified analysis from the GIPS-III trial were levels of, and change in HbA1c, fasting glucose, postchallenge glucose, insulin levels, cholesterol levels, body weight, BMI, and blood pressure at 4 months, adjusting for baseline levels."
9,During the study interim analyses will be performed every year with the scope of verifying the correctness of the assumptions made for sample size estimation with regard to the primary end point event rate (this information can influence the duration of follow up) and to avoid unforecast excess of event rate in the treatment group.
0,The institutional review board at all participating sites approved the study protocols (Additional file 1: Table S1).
12,The allocation schedule will be concealed through the use of a centralised web-based randomisation service.
0,Cohorts of four and five-year-olds might also change slightly as some families move in and out of the municipality.
14,"Data analysts will be blind to treatment allocation, but the study manager, research assistants and participants (who are also outcome assessors) will not be blinded."
0,Quality assurance measures will be discussed and recorded at monthly meetings between HENRY and CTRU.
1,This will be a single-blind 2 arm pragmatic randomised controlled trial of individually prescribed exercise in a class setting versus usual care.
0,"The FCSRT and the Delayed Matched Sample tests were chosen to assess anterograde memory processes (immediate, free and cued recall, and recognition processes)."
4,"The study will take place within Primary care practices in the geographical care covered by the North Thames Dementias and Neurodegenerative Diseases Research Network (NT DeNDRoN); Metropolitan North London, Essex, Hertfordshire and Bedfordshire."
0,"The four discussion groups will include 8–12 primary care professionals working with patients with osteoarthritis to identify their attitudes, opinions, motivation and to verify their competence on coaching, knee osteoarthritis and information and communication technology (ICT) [22]."
1,The FINALE programme consists of 3 randomized controlled trials (RCT) and 1 exploratory case-control study involving several workplaces.
0,"Finally, FDG-PET-CT imaging during the Off-measurement failed in one subject due to a critical image reconstruction error."
8,"Under the assumption of four successful follow-up assessments and a within-subject correlation of r = 0.40, 72 participants in total would yield, at a two-sided alpha < 0.05, a power of 0.81 to detect a medium effect size of d = 0.35 for main effects [62], i.e. a difference of 0.35 of the pooled standard deviation."
0,All but the surgeons were formally employed by the Department of Anaesthesia.
1,"The study is designed as a mono center, single arm phase I/II pilot trial."
0,"After the initiation of basal insulin therapy, both insulin treatments were titrated to reach a target fasting glucose level of 100 mg/dl (5.6 mmol/l)."
1,Cross-sectional and multicentre study.
0,"The experimental intervention (VEM) is frequent, functional, out of bed sitting, standing and walking activity starting within 24 h of stroke onset and continued 6 days a week for 14 days or until discharge from acute stroke care (whichever is sooner)."
6,"Outcome measurements encompassed: a) the number of mf present in skin snip biopsies taken at baseline, 4, 12 and 21 months after the start of treatment, b) the quantity of a Wolbachia single copy gene (Wolbachia surface protein; wsp) within extirpated nodule tissue 21 months after the start of treatment and the immunohistochemical staining of Wolbachia within adult O. volvulus tissues 21 months after the start of treatment, c) the histological assessment of the frequency of embryonic stages present within female O. volvulus uteri 21 months after the start of treatment, d) the detection of adult O. volvulus motility within onchocercomas using ultrasonography e) histological assessment of parasite viability, f) the clinical monitoring and assessment of adverse reactions during primary drug allocation (doxycycline) or secondary drug allocation (ivermectin) in patients singly infected with O. volvulus or co-infected with L. loa and g) the number of L. loa and M. perstans mf present in 50 µl thick blood smears taken at baseline, 4, 12 and 21 months after the start of treatment."
0,"All studies; (i) met the definition of cognitive stimulation [1], (ii) were published in a peer reviewed journals and were written in English, (iii) had a researcher, staff member or family caregiver deliver the intervention to people with dementia, (iv) demonstrated significant beneficial effects on cognition and/or behaviour for the person with dementia, (v) included participants with a dementia diagnosis, (vi) received the intervention for a minimum of four weeks with no restrictions placed regarding its duration, and (vii) had outcomes looking at performance on at least one psychometrically sound test of cognitive functioning."
1,A single arm Phase 2a study examining the efficacy of a liquid nicotine cigarette as an aid to smoking cessation.
0,Safety data included adverse events and serious adverse events.
1,"Multicenter randomized clinical trial designed to compare antibiotic prescription in patients with acute pharyngitis in two groups of physicians, one with the use of RADT and the other without these tests."
0,"If Hb was below the cut-off <9 g/dL, women received a double dose of iron (120 mg+800 μg of folic acid per day) for a month to treat anaemia."
4,The trial will be conducted in Primary Health Care Centers in Catalonia (Spain) in which the clinical history records are accessed electronically.
0,"Resting (before test meal) and diet-induced energy expenditure (A: absolute, B: relative change)."
8,"Two hundred seventy-six patients are required in each arm to detect a reduction of 10% in antibiotic prescription from 85% in the control group to 75% in the intervention group, assuming a rate of 85% of prescription in the control group, allowing 10% for losses in the follow-up visits, with a power of 90% and a level of significance of 5% (2-sided) and performance values of the RADT given by the manufacturer."
0,"If patients failed to respond, a reminder was sent after two weeks."
